answer,avg_score,brand_name,bta_user_role,cohort_dimension,cohort_value,confidence_tier,created_at,delta_prev_period,index_name,median_score,period_end_date,period_id,question_id,question_text,request_id,response_count,response_option,response_pct,response_total_n,sample_size,segment_type,segment_value,source_table,stddev_score
"Unit 15 Amzing quality, consistency, craft and transparent!",,,Budtender,,,suppressed,2026-03-04 23:55:41+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"Q10. What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Making sure their budtenders know their stuff...nothing worse than going to a dispensary and the Budtender doesn\'t know or care,,,Budtender,,,suppressed,2026-03-04 23:49:16+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Unit 15 Top craft quality , transparent, local and overall amazing brand ( purple Octane and black cherry soda)",,,Budtender,,,suppressed,2026-03-04 23:41:00+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Put more swag in stores :),,,Consumer,,,suppressed,2026-03-04 23:16:58+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Clear packaging and transparency of ingredients / methods,,,Budtender,,,suppressed,2026-03-04 23:12:33+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Spinach - really enjoying their edibles and vapes and infused pre rolls and the price,,,Budtender,,,suppressed,2026-03-04 23:05:59+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Spinach - really enjoying their edibles and vapes and infused pre rolls and the price,,,Budtender,,,suppressed,2026-03-04 23:05:57+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Stop lying when putting product info on package. Thc % , grow method , terps and harvest date/ package are all areas that need more truth",,,Consumer,,,suppressed,2026-03-04 21:56:27+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
General Admission is always a stand out brand for me. always consistent and coming out with amazing products,,,Store Manager,,,suppressed,2026-03-04 20:06:53+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Tribal - Always consistent and I\'ve never been let down!,,,Store Manager,,,suppressed,2026-03-04 19:16:34+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Kronic Relief because they\'re black owned and align with my values. Positive,,,Consumer,,,suppressed,2026-03-04 04:27:04+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
create more of a tailored sensory experience to the product,,,Consumer,,,suppressed,2026-03-03 02:42:51+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Unit 15- for consistency and quality,,,Budtender,,,suppressed,2026-03-03 00:09:36+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"Q10. What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Smell technology, and windows on the bags",,,Budtender,,,suppressed,2026-03-02 22:16:12+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
BOXHOT- just got a puffco so exploring different extracts,,,Budtender,,,suppressed,2026-03-02 22:14:49+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Unit 15- they stand out for consistency and quality.,,,Budtender,,,suppressed,2026-03-02 22:13:09+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Provide product cards or QR codes on/in master cases to allow budtender to learn more about the products or processes behind what\'s in the box! Some company are doing this already, but not all. Especially any rotating SKU NEEDS a strain cards or info sheet!",,,Budtender,,,suppressed,2026-03-02 00:42:05+00:00,,,,,,IMB_Q10_IMPROVE_INSTORE_COMMS_OPEN,Q10. What’s one thing brands or stores could do to improve how they communicate or educate in-store?,P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Frost Cannabis, Simple branding, amazing consistency and quality, craft practices. Focuses on what they do good, flower & pre-rolls. They don\'t do much marketing, the quality in their products does all the talking for them.",,,Budtender,,,suppressed,2026-03-02 00:33:35+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"Q10. What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Better retail training, more LP educational material. (This website/platform is exactly what we need more of, more centralized hubs from budtenders to self train.)",,,Budtender,,,suppressed,2026-03-01 00:05:49+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Freedom cannabis. They have products for almost every type of consumer. And price point for every buyer.,,,Consumer,,,suppressed,2026-02-27 19:11:12+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"Q10. What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"More education for budtenders, and opportunities for them to learn about products",,,Consumer,,,suppressed,2026-02-27 18:43:56+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Nugs/tribal, quality is top notch and consistent. You know what you\'re getting",,,Consumer,,,suppressed,2026-02-27 18:36:57+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"For budtenders, samples. Its unreasonable to expect us to bring in a product just based on a reps word. We need to know it\'s good quality before purchasing or recommending",,,Budtender,,,suppressed,2026-02-27 14:41:43+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Pure sunfarms. They stand out because they\'ve definitely increased in quality and have very good pricing,,,Budtender,,,suppressed,2026-02-27 14:38:06+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Happy Valley from Gloucester has bud that smells of mildew maybe, dare I say, even moldy... Often their bud even smells like swiming pool. When they came to do a pop-up, some of our staffed asked the brand rep what the deal with the smell was, and they responded saying that the funky smell is \""intentional\"" and that they aim for \""unique terps\"". Our staff knows what they\'re talking about, so it was pretty disrespectful for the brand rep to make up something like that and make it seem like our staff was wrong for thinking that all their bud had unpleasant smells. Anyway, we stopped suggesting that brand to customers and eventually stopped carrying their products as a whole.",,,Store Manager,,,suppressed,2026-02-26 18:54:20+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"Q10. What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
more info on packaging.,,,Budtender,,,suppressed,2026-02-26 17:43:25+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Pistol and Paris for consistency.,,,Budtender,,,suppressed,2026-02-26 17:38:20+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
More frequent store visits for sampling.,,,Store Manager,,,suppressed,2026-02-26 16:02:24+00:00,,,,,,IMB_Q10_IMPROVE_INSTORE_COMMS_OPEN,Q10. What’s one thing brands or stores could do to improve how they communicate or educate in-store?,P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Just Kush. Consistent good smoke. Small family owned and local ( where I live),,,Budtender,,,suppressed,2026-02-26 04:27:49+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
It would be nice if retailers had access to products that are carried in other provinces but not AB,,,Store Manager,,,suppressed,2026-02-25 19:01:52+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
more education about it,,,Store Manager,,,suppressed,2026-02-25 18:53:48+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Grass Monkeys, new in the market, like the strains, good quality, fresh,",,,Store Manager,,,suppressed,2026-02-25 18:51:08+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Wyld- compostable and recyclable packaging is huge!,,,Budtender,,,suppressed,2026-02-25 09:04:57+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"Q10. What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Less packaging!,,,Budtender,,,suppressed,2026-02-25 09:02:38+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Olli Brands- really unique products and good, different ratios of minor cannabinoids",,,Budtender,,,suppressed,2026-02-25 08:57:56+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Tribal, Carmel, debunk, bzam, fruit drops, mtl-lowkey are amazing!",,,Budtender,,,suppressed,2026-02-25 03:18:05+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Connecting products to the experience I’m looking for.,,,Store Manager,,,suppressed,2026-02-24 21:40:28+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Tribal - awesome branding, high and consistent quality",,,Store Manager,,,suppressed,2026-02-24 21:37:28+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Consistency and transparency,,,Budtender,,,suppressed,2026-02-23 22:36:23+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Product Knowledge and Brand Knowledge. Cannabis history and more in general about the plant itself.,,,Store Manager,,,suppressed,2026-02-23 21:38:04+00:00,,,,,,PDB_Q07_SUPPORT_REQUEST_OPEN,Q7. What’s one thing BTA could create or offer that would help you grow professionally or feel more supported in your role?,P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Carmel and Pistols and Paris - I\'ve never had anything I didn\'t like - consistent, well packaged, always a good product.",,,Store Manager,,,suppressed,2026-02-23 21:28:13+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
The see through packaging is really nice!,,,Store Manager,,,suppressed,2026-02-23 21:24:32+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Brand affiliates should be accessible to all teams - regardless of the reps perception on how their visit would impact ordering.,,,Store Manager,,,suppressed,2026-02-23 19:03:32+00:00,,,,,,IMB_Q10_IMPROVE_INSTORE_COMMS_OPEN,Q10. What’s one thing brands or stores could do to improve how they communicate or educate in-store?,P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Product knowledge is always helpful... it would be interesting to learn more about the provincial differences, between brands and offerings available.",,,Store Manager,,,suppressed,2026-02-23 18:51:06+00:00,,,,,,PDB_Q07_SUPPORT_REQUEST_OPEN,Q7. What’s one thing BTA could create or offer that would help you grow professionally or feel more supported in your role?,P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Really enjoying the Hash Rosin drops from RosinHeads... clean, simple ingredients... full spec.. no gelatin!",,,Store Manager,,,suppressed,2026-02-23 18:43:10+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"Q10. What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Transparency -- more details on packages like craft brands do. More info on harvest date, minor cannabinoid breakdown etc",,,Store Manager,,,suppressed,2026-02-23 18:37:27+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Valhalla! Unique strain offerings, high quality prerolls ( love the dutch crown roll) and happy to support a local kelowna brand",,,Store Manager,,,suppressed,2026-02-23 18:23:41+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
i like the new see thru packaging,,,Budtender,,,suppressed,2026-02-23 17:28:10+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"as a budtender, we love brand representatives that come and go in depth about the brand and give samples. gives us budtenders more insight and it would be easier to make decisions on what to purchase since the stock can be overwhelming",,,Budtender,,,suppressed,2026-02-23 16:48:52+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Woody Nelson, the brand, stands out to me right now because it is really good craft BC cannabis, lots of terpenes, and a very smooth burn in a bong or in a joint, so versatile. the kief it produces is also really nice",,,Budtender,,,suppressed,2026-02-23 16:43:25+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
more public appearance,,,Store Manager,,,suppressed,2026-02-23 16:27:29+00:00,,,,,,PDB_Q07_SUPPORT_REQUEST_OPEN,Q7. What’s one thing BTA could create or offer that would help you grow professionally or feel more supported in your role?,P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
incentivize online training,,,Store Manager,,,suppressed,2026-02-23 16:25:09+00:00,,,,,,IMB_Q10_IMPROVE_INSTORE_COMMS_OPEN,Q10. What’s one thing brands or stores could do to improve how they communicate or educate in-store?,P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
More educated budtenders that know their product lines,,,Store Manager,,,suppressed,2026-02-23 13:52:25+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
unsure how to leverage my nursing career in the cannabis industry,,,Budtender,,,suppressed,2026-02-22 20:14:31+00:00,,,,,,PDB_Q07_SUPPORT_REQUEST_OPEN,Q7. What’s one thing BTA could create or offer that would help you grow professionally or feel more supported in your role?,P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Currently taking .decimal brand CBD tablets for a current back muscle pain because I am off THC for personal reasons (family planning). These caps stand out because they are powder based not oil, I think I like oil more more but it was all they had in stock at the time",,,Budtender,,,suppressed,2026-02-22 17:51:44+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"Q10. What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Actually have in store what they advertise on their website,,,Budtender,,,suppressed,2026-02-22 17:43:24+00:00,,,,,,IMB_Q10_IMPROVE_INSTORE_COMMS_OPEN,Q10. What’s one thing brands or stores could do to improve how they communicate or educate in-store?,P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Actually have in stock what is in stock on their website,,,Budtender,,,suppressed,2026-02-22 17:35:58+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
More frequent sessions,,,Store Manager,,,suppressed,2026-02-22 04:40:24+00:00,,,,,,IMB_Q10_IMPROVE_INSTORE_COMMS_OPEN,Q10. What’s one thing brands or stores could do to improve how they communicate or educate in-store?,P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
When I was smoking I liked the $10 dimebag pocket puffs 4 pack of joints. Now I’m taking CBD only caps or edibles for health reasons,,,Budtender,,,suppressed,2026-02-21 23:59:37+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Pure Sunfarms- They have been innovative with still a good price.,,,Store Manager,,,suppressed,2026-02-20 18:37:51+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Marketing /advertising,,,Store Manager,,,suppressed,2026-02-20 14:27:58+00:00,,,,,,PDB_Q07_SUPPORT_REQUEST_OPEN,Q7. What’s one thing BTA could create or offer that would help you grow professionally or feel more supported in your role?,P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Clearer signage, paper menus as well as screens/tablets",,,Store Manager,,,suppressed,2026-02-20 14:22:20+00:00,,,,,,IMB_Q10_IMPROVE_INSTORE_COMMS_OPEN,Q10. What’s one thing brands or stores could do to improve how they communicate or educate in-store?,P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Having more info on brands they are selling. I like to purchase from smaller craft brands and often budtenders don\'t know anything about the brands they are selling. Even simple things like where is the brand from.,,,Consumer,,,suppressed,2026-02-20 12:41:50+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
I think changing the legal framework on how we talk about canna to consumers would be the most helpful but moving away from focusing on high THC and talking about the importance of terps and good growing practices and brands that align with it,,,Consumer,,,suppressed,2026-02-20 12:28:51+00:00,,,,,,IMB_Q10_IMPROVE_INSTORE_COMMS_OPEN,Q10. What’s one thing brands or stores could do to improve how they communicate or educate in-store?,P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Nugz/spinach brands. Find them to be like the Coca-Cola/Pepsi of the weed world. Every body loves the novelty flavors but it\'s all just junk food. I want to see more transparency across the industry on what is added and how the plants are grown and treated. Especially when remediation is used or any flavors added.,,,Consumer,,,suppressed,2026-02-20 12:11:38+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"Q10. What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Debunk, good flavours",,,Budtender,,,suppressed,2026-02-20 01:57:59+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Love seeing the product with the new “windows or glass jars,,,Store Manager,,,suppressed,2026-02-20 00:32:03+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
I’m loving Unit 15 and their Purple Octane. I think it’s the best flower legally in Ontario if not Canada,,,Store Manager,,,suppressed,2026-02-20 00:27:53+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
To keep us updated on new products coming out and maybe showcase some brands and share their stories with us of how the company came to be,,,Budtender,,,suppressed,2026-02-19 23:27:55+00:00,,,,,,PDB_Q07_SUPPORT_REQUEST_OPEN,Q7. What’s one thing BTA could create or offer that would help you grow professionally or feel more supported in your role?,P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Our store is located in the north, it would be nice to have more reps come visit and more experiences available in the North, such as tasting events or educational budtender events",,,Budtender,,,suppressed,2026-02-19 23:20:13+00:00,,,,,,IMB_Q10_IMPROVE_INSTORE_COMMS_OPEN,Q10. What’s one thing brands or stores could do to improve how they communicate or educate in-store?,P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Our store is located in the north, it would be nice to have more reps come visit and more experiences available in the North, such as tasting events or educational budtender events",,,Budtender,,,suppressed,2026-02-19 23:20:11+00:00,,,,,,IMB_Q10_IMPROVE_INSTORE_COMMS_OPEN,Q10. What’s one thing brands or stores could do to improve how they communicate or educate in-store?,P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"General admissions, when they first came out, the product sizes were consistent, now the pre rolls have shrunk in size compared to when they first came out. When I asked the rep, I was told that no they didn’t change the sizes, when I clearly had two different sizes of the same product, just made on different dates with the oldest one being significantly bigger than the new ones.",,,Budtender,,,suppressed,2026-02-19 23:01:33+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"Q10. What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"I’m a visual person, so having cannabis in displays rather than on a tv screen are my type of stores I like to shop at",,,Budtender,,,suppressed,2026-02-19 22:55:42+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Claybourne frosted flyers pre rolls are always consistent in the quality of weed and they smoke well without running our gumming up.,,,Budtender,,,suppressed,2026-02-19 22:43:33+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Have more product knowledge available; like having reps in store to do meet and greets,,,Budtender,,,suppressed,2026-02-19 06:32:10+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Standard issue because it’s a new brand underneath decibel and still waiting on reviews and certain products to be available in Alberta,,,Budtender,,,suppressed,2026-02-19 06:24:46+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
All information on front of bag ( I know it’s hard ) but I want to know details,,,Consumer,,,suppressed,2026-02-19 03:09:23+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
Direct links to education modules,,,Consumer,,,suppressed,2026-02-19 02:44:38+00:00,,,,,,IMB_Q10_IMPROVE_INSTORE_COMMS_OPEN,Q10. What’s one thing brands or stores could do to improve how they communicate or educate in-store?,P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
"Amani craft Gastropop , potency flavour experience",,,Consumer,,,suppressed,2026-02-19 02:29:29+00:00,,,,,,CTB_Q17_STANDOUT_BRAND_OPEN,"Q10. What’s one brand that stands out to you right now (for better or worse), and why?",P5_NO_SHARED_LANGUAGE,,,,,,,,analytics_marts.fct_survey_responses,
